1,IDENTIFIED,COMINGOUT,0,684,0,23668,0,37000,0,34860,0,1809,0,29466
1,DIVINATION,COMINGOUT,0,684,0,23668,0,37000,0,34860,0,1809,0,29466
1,DIVINED,COMINGOUT,0,684,0,23668,37000,37000,34860,34860,0,1809,10048,29466
1,VOTE,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,SKIP,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,ESTIMATE,AGREE,643,658,669,684,0,0,294,296,4805,4901,0,0
1,OPERATOR,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,DISAGREE,AGREE,5,658,9,684,0,0,0,296,64,4901,0,0
1,COMINGOUT,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,AGREE,AGREE,10,658,6,684,0,0,2,296,32,4901,0,0
1,GUARDED,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,GUARD,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,IDENTIFIED,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,DIVINATION,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,DIVINED,AGREE,0,658,0,684,0,0,0,296,0,4901,0,0
1,VOTE,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,SKIP,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,ESTIMATE,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,OPERATOR,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,DISAGREE,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,COMINGOUT,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,AGREE,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARDED,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARD,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,IDENTIFIED,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINATION,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINED,GUARDED,0,0,0,0,0,0,0,0,0,0,0,0
1,VOTE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,SKIP,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,ESTIMATE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,OPERATOR,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,DISAGREE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,COMINGOUT,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,AGREE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARDED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARD,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,IDENTIFIED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINATION,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
1,VOTE,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,SKIP,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,ESTIMATE,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,OPERATOR,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,DISAGREE,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,COMINGOUT,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,AGREE,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARDED,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,GUARD,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,IDENTIFIED,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINATION,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,DIVINED,IDENTIFIED,0,0,0,0,0,0,0,0,0,0,0,0
1,VOTE,DIVINATION,0,0,0,0,0,0,120,2436,0,0,0,0
1,SKIP,DIVINATION,0,0,0,0,0,0,2134,2436,0,0,0,0
1,ESTIMATE,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,OPERATOR,DIVINATION,0,0,0,0,0,0,182,2436,0,0,0,0
1,DISAGREE,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,COMINGOUT,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,AGREE,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,GUARDED,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,GUARD,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,IDENTIFIED,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,DIVINATION,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,DIVINED,DIVINATION,0,0,0,0,0,0,0,2436,0,0,0,0
1,VOTE,DIVINED,0,0,0,0,26772,39856,24365,35968,0,0,6419,10045
1,SKIP,DIVINED,0,0,0,0,3634,39856,5246,35968,0,0,2980,10045
1,ESTIMATE,DIVINED,0,0,0,0,0,39856,4578,35968,0,0,3,10045
1,OPERATOR,DIVINED,0,0,0,0,6594,39856,1497,35968,0,0,643,10045
1,DISAGREE,DIVINED,0,0,0,0,0,39856,1,35968,0,0,0,10045
1,COMINGOUT,DIVINED,0,0,0,0,0,39856,0,35968,0,0,0,10045
1,AGREE,DIVINED,0,0,0,0,0,39856,281,35968,0,0,0,10045
1,GUARDED,DIVINED,0,0,0,0,0,39856,0,35968,0,0,0,10045
1,GUARD,DIVINED,0,0,0,0,0,39856,0,35968,0,0,0,10045
1,IDENTIFIED,DIVINED,0,0,0,0,0,39856,0,35968,0,0,0,10045
1,DIVINATION,DIVINED,0,0,0,0,0,39856,0,35968,0,0,0,10045
1,DIVINED,DIVINED,0,0,0,0,2856,39856,0,35968,0,0,0,10045
2,VOTE,VOTE,19174,83884,4826,43045,17263,63821,5579,37383,159674,673005,54619,234010
2,SKIP,VOTE,54817,83884,34562,43045,34381,63821,28987,37383,437292,673005,131858,234010
2,ESTIMATE,VOTE,5506,83884,2699,43045,2423,63821,2129,37383,45336,673005,11315,234010
2,OPERATOR,VOTE,1310,83884,4,43045,9291,63821,340,37383,10396,673005,29953,234010
2,DayChange,VOTE,1025,83884,552,43045,463,63821,205,37383,7948,673005,5412,234010
2,DISAGREE,VOTE,1048,83884,73,43045,0,63821,7,37383,6647,673005,0,234010
2,COMINGOUT,VOTE,177,83884,241,43045,0,63821,0,37383,368,673005,853,234010
2,AGREE,VOTE,827,83884,81,43045,0,63821,9,37383,5344,673005,0,234010
2,GUARDED,VOTE,0,83884,0,43045,0,63821,0,37383,0,673005,0,234010
2,GUARD,VOTE,0,83884,0,43045,0,63821,0,37383,0,673005,0,234010
2,IDENTIFIED,VOTE,0,83884,7,43045,0,63821,0,37383,0,673005,0,234010
2,DIVINATION,VOTE,0,83884,0,43045,0,63821,127,37383,0,673005,0,234010
2,DIVINED,VOTE,0,83884,0,43045,0,63821,0,37383,0,673005,0,234010
2,VOTE,SKIP,26400,69965,13416,46358,19488,56507,14158,43736,209526,569303,76666,201966
2,ESTIMATE,SKIP,9402,69965,7498,46358,7041,56507,6880,43736,85951,569303,29657,201966
2,OPERATOR,SKIP,928,69965,9,46358,2,56507,11,43736,6619,569303,3134,201966
2,DayChange,SKIP,33093,69965,25240,46358,29976,56507,22659,43736,266975,569303,91727,201966
2,DISAGREE,SKIP,2,69965,17,46358,0,56507,12,43736,21,569303,0,201966
2,COMINGOUT,SKIP,140,69965,153,46358,0,56507,0,43736,211,569303,782,201966
2,AGREE,SKIP,0,69965,25,46358,0,56507,16,43736,0,569303,0,201966
2,GUARDED,SKIP,0,69965,0,46358,0,56507,0,43736,0,569303,0,201966
2,GUARD,SKIP,0,69965,0,46358,0,56507,0,43736,0,569303,0,201966
2,IDENTIFIED,SKIP,0,69965,0,46358,0,56507,0,43736,0,569303,0,201966
2,DIVINATION,SKIP,0,69965,0,46358,0,56507,0,43736,0,569303,0,201966
2,DIVINED,SKIP,0,69965,0,46358,0,56507,0,43736,0,569303,0,201966
2,VOTE,ESTIMATE,4880,35231,3281,26468,860,15468,1949,14900,45688,302499,7559,72472
2,SKIP,ESTIMATE,11236,35231,9497,26468,8483,15468,8256,14900,103169,302499,35718,72472
2,ESTIMATE,ESTIMATE,13702,35231,7844,26468,5972,15468,4495,14900,110432,302499,28304,72472
2,OPERATOR,ESTIMATE,4878,35231,4658,26468,0,15468,0,14900,36339,302499,0,72472
2,DayChange,ESTIMATE,245,35231,148,26468,153,15468,72,14900,1931,302499,725,72472
2,DISAGREE,ESTIMATE,159,35231,634,26468,0,15468,0,14900,2230,302499,0,72472
2,COMINGOUT,ESTIMATE,20,35231,19,26468,0,15468,0,14900,189,302499,166,72472
2,AGREE,ESTIMATE,111,35231,379,26468,0,15468,0,14900,2521,302499,0,72472
2,GUARDED,ESTIMATE,0,35231,0,26468,0,15468,0,14900,0,302499,0,72472
2,GUARD,ESTIMATE,0,35231,0,26468,0,15468,0,14900,0,302499,0,72472
2,IDENTIFIED,ESTIMATE,0,35231,8,26468,0,15468,0,14900,0,302499,0,72472
2,DIVINATION,ESTIMATE,0,35231,0,26468,0,15468,128,14900,0,302499,0,72472
2,DIVINED,ESTIMATE,0,35231,0,26468,0,15468,0,14900,0,302499,0,72472
2,VOTE,OPERATOR,5217,7129,4445,4687,252,9386,912,1320,38620,53418,2361,33891
2,SKIP,OPERATOR,1681,7129,198,4687,9122,9386,64,1320,12802,53418,29212,33891
2,ESTIMATE,OPERATOR,192,7129,2,4687,0,9386,0,1320,1647,53418,0,33891
2,OPERATOR,OPERATOR,0,7129,2,4687,12,9386,4,1320,0,53418,25,33891
2,DayChange,OPERATOR,0,7129,0,4687,0,9386,0,1320,0,53418,6,33891
2,DISAGREE,OPERATOR,17,7129,22,4687,0,9386,0,1320,176,53418,0,33891
2,COMINGOUT,OPERATOR,0,7129,2,4687,0,9386,0,1320,0,53418,2287,33891
2,AGREE,OPERATOR,22,7129,16,4687,0,9386,0,1320,173,53418,0,33891
2,GUARDED,OPERATOR,0,7129,0,4687,0,9386,0,1320,0,53418,0,33891
2,GUARD,OPERATOR,0,7129,0,4687,0,9386,0,1320,0,53418,0,33891
2,IDENTIFIED,OPERATOR,0,7129,0,4687,0,9386,0,1320,0,53418,0,33891
2,DIVINATION,OPERATOR,0,7129,0,4687,0,9386,340,1320,0,53418,0,33891
2,DIVINED,OPERATOR,0,7129,0,4687,0,9386,0,1320,0,53418,0,33891
2,VOTE,DayChange,28145,34363,1710,25941,0,30592,593,22936,220579,276854,79296,97872
2,SKIP,DayChange,1776,34363,69,25941,0,30592,906,22936,14243,276854,3016,97872
2,ESTIMATE,DayChange,2792,34363,137,25941,0,30592,53,22936,22371,276854,2973,97872
2,OPERATOR,DayChange,0,34363,0,25941,0,30592,0,22936,0,276854,0,97872
2,DISAGREE,DayChange,441,34363,564,25941,0,30592,102,22936,6898,276854,0,97872
2,COMINGOUT,DayChange,0,34363,9449,25941,0,30592,0,22936,0,276854,548,97872
2,AGREE,DayChange,983,34363,454,25941,0,30592,78,22936,12763,276854,0,97872
2,GUARDED,DayChange,226,34363,0,25941,0,30592,0,22936,0,276854,0,97872
2,GUARD,DayChange,0,34363,0,25941,0,30592,0,22936,0,276854,0,97872
2,IDENTIFIED,DayChange,0,34363,13558,25941,0,30592,0,22936,0,276854,3822,97872
2,DIVINATION,DayChange,0,34363,0,25941,0,30592,0,22936,0,276854,0,97872
2,DIVINED,DayChange,0,34363,0,25941,30592,30592,21204,22936,0,276854,8217,97872
2,VOTE,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,SKIP,DISAGREE,8,3558,65,7324,0,0,1,1057,107,37761,0,0
2,ESTIMATE,DISAGREE,1652,3558,2533,7324,0,0,332,1057,17998,37761,0,0
2,OPERATOR,DISAGREE,4,3558,2,7324,0,0,0,1057,13,37761,0,0
2,DayChange,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,DISAGREE,DISAGREE,1331,3558,3211,7324,0,0,381,1057,13974,37761,0,0
2,COMINGOUT,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,AGREE,DISAGREE,563,3558,1513,7324,0,0,343,1057,5669,37761,0,0
2,GUARDED,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,GUARD,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,IDENTIFIED,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,DIVINATION,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,DIVINED,DISAGREE,0,3558,0,7324,0,0,0,1057,0,37761,0,0
2,VOTE,COMINGOUT,0,337,7,9865,0,0,0,0,11,767,751,4629
2,SKIP,COMINGOUT,54,337,6,9865,0,0,0,0,560,767,1102,4629
2,ESTIMATE,COMINGOUT,18,337,8,9865,0,0,0,0,196,767,155,4629
2,OPERATOR,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,170,4629
2,DayChange,COMINGOUT,0,337,1,9865,0,0,0,0,0,767,0,4629
2,DISAGREE,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,0,4629
2,COMINGOUT,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,0,4629
2,AGREE,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,0,4629
2,GUARDED,COMINGOUT,265,337,0,9865,0,0,0,0,0,767,0,4629
2,GUARD,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,0,4629
2,IDENTIFIED,COMINGOUT,0,337,9843,9865,0,0,0,0,0,767,1297,4629
2,DIVINATION,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,0,4629
2,DIVINED,COMINGOUT,0,337,0,9865,0,0,0,0,0,767,1154,4629
2,VOTE,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,SKIP,AGREE,13,3948,101,6326,0,0,0,1240,175,40378,0,0
2,ESTIMATE,AGREE,1924,3948,2856,6326,0,0,682,1240,18426,40378,0,0
2,OPERATOR,AGREE,9,3948,10,6326,0,0,0,1240,53,40378,0,0
2,DayChange,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,DISAGREE,AGREE,560,3948,1164,6326,0,0,138,1240,7816,40378,0,0
2,COMINGOUT,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,AGREE,AGREE,1442,3948,2195,6326,0,0,420,1240,13908,40378,0,0
2,GUARDED,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,GUARD,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,IDENTIFIED,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,DIVINATION,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,DIVINED,AGREE,0,3948,0,6326,0,0,0,1240,0,40378,0,0
2,VOTE,GUARDED,249,490,0,0,0,0,0,0,0,0,0,0
2,SKIP,GUARDED,199,490,0,0,0,0,0,0,0,0,0,0
2,ESTIMATE,GUARDED,42,490,0,0,0,0,0,0,0,0,0,0
2,OPERATOR,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,DayChange,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,DISAGREE,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,COMINGOUT,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,AGREE,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,GUARDED,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,GUARD,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,IDENTIFIED,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,DIVINATION,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,DIVINED,GUARDED,0,490,0,0,0,0,0,0,0,0,0,0
2,VOTE,GUARD,249,0,0,0,0,0,0,0,0,0,0,0
2,SKIP,GUARD,199,0,0,0,0,0,0,0,0,0,0,0
2,ESTIMATE,GUARD,42,0,0,0,0,0,0,0,0,0,0,0
2,OPERATOR,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,DayChange,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,DISAGREE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,COMINGOUT,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,AGREE,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,GUARDED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,GUARD,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,IDENTIFIED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,DIVINATION,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,DIVINED,GUARD,0,0,0,0,0,0,0,0,0,0,0,0
2,VOTE,IDENTIFIED,0,0,15483,23416,0,0,0,0,0,0,4232,5119
2,SKIP,IDENTIFIED,0,0,1750,23416,0,0,0,0,0,0,496,5119
2,ESTIMATE,IDENTIFIED,0,0,2878,23416,0,0,0,0,0,0,0,5119
2,OPERATOR,IDENTIFIED,0,0,2,23416,0,0,0,0,0,0,391,5119
2,DayChange,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,DISAGREE,IDENTIFIED,0,0,1640,23416,0,0,0,0,0,0,0,5119
2,COMINGOUT,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,AGREE,IDENTIFIED,0,0,1663,23416,0,0,0,0,0,0,0,5119
2,GUARDED,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,GUARD,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,IDENTIFIED,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,DIVINATION,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,DIVINED,IDENTIFIED,0,0,0,23416,0,0,0,0,0,0,0,5119
2,VOTE,DIVINATION,0,0,0,0,0,0,44,1543,0,0,0,0
2,SKIP,DIVINATION,0,0,0,0,0,0,1444,1543,0,0,0,0
2,ESTIMATE,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,OPERATOR,DIVINATION,0,0,0,0,0,0,55,1543,0,0,0,0
2,DayChange,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,DISAGREE,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,COMINGOUT,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,AGREE,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,GUARDED,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,GUARD,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,IDENTIFIED,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,DIVINATION,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,DIVINED,DIVINATION,0,0,0,0,0,0,0,1543,0,0,0,0
2,VOTE,DIVINED,0,0,0,0,26721,30592,15033,21204,0,0,8305,10507
2,SKIP,DIVINED,0,0,0,0,3723,30592,3176,21204,0,0,834,10507
2,ESTIMATE,DIVINED,0,0,0,0,66,30592,345,21204,0,0,0,10507
2,OPERATOR,DIVINED,0,0,0,0,82,30592,910,21204,0,0,219,10507
2,DayChange,DIVINED,0,0,0,0,0,30592,0,21204,0,0,2,10507
2,DISAGREE,DIVINED,0,0,0,0,0,30592,417,21204,0,0,0,10507
2,COMINGOUT,DIVINED,0,0,0,0,0,30592,0,21204,0,0,0,10507
2,AGREE,DIVINED,0,0,0,0,0,30592,375,21204,0,0,0,10507
2,GUARDED,DIVINED,0,0,0,0,0,30592,0,21204,0,0,0,10507
2,GUARD,DIVINED,0,0,0,0,0,30592,0,21204,0,0,0,10507
2,IDENTIFIED,DIVINED,0,0,0,0,0,30592,0,21204,0,0,0,10507
2,DIVINATION,DIVINED,0,0,0,0,0,30592,948,21204,0,0,0,10507
2,DIVINED,DIVINED,0,0,0,0,0,30592,0,21204,0,0,1147,10507
3,VOTE,VOTE,12916,68504,2282,22914,15231,51396,3063,25771,103026,544651,36275,183628
3,SKIP,VOTE,47540,68504,17876,22914,26272,51396,20120,25771,380746,544651,113161,183628
